name,designation,full_name,spkid,epoch,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,gm_km3_s2,mass_kg,diameter_km,radius_km,H,neo,pha,orbit_class
Lomia,117,   117 Lomia (A871 RB),20000117,2026-09-08 12:00:00,414798541.0045407,-133862720.8828418,-77779091.6113841,5.676481707474347,12.78091178835975,10.37985152395626,,,208.974,104.487,8.15,N,N,MBA
Peitho,118,   118 Peitho (A872 EA),20000118,2026-09-08 12:00:00,348062190.7700763,-41046445.37984715,-62078754.68404977,0.4258078030131955,17.1594012580177,9.337785572837285,,,40.211,20.1055,8.92,N,N,MBA
Althaea,119,   119 Althaea (A872 GA),20000119,2026-09-08 12:00:00,41326288.37948116,-367615659.6466572,-118695260.5041032,18.12901425169516,3.073853356208589,1.777293686688868,,,57.3,28.65,8.33,N,N,MBA
Lachesis,120,   120 Lachesis (A872 GB),20000120,2026-09-08 12:00:00,-389534697.2196788,-178163362.0045001,-120801300.4298502,8.699152797066136,-13.50855434877624,-7.392263630698423,,,155.132,77.566,7.78,N,N,MBA
Hermione,121,   121 Hermione (A872 JA),20000121,2026-09-08 12:00:00,-16461833.94513371,-471996531.217181,-224603030.2588641,15.68329602327046,2.193033972825742,-1.151498201197623,,,209.0,104.5,7.39,N,N,OMB
Gerda,122,   122 Gerda (A872 OA),20000122,2026-09-08 12:00:00,-400490282.294112,-246034145.197113,-97956490.34214102,8.894695972601752,-13.10975686948139,-5.252643382380508,,,70.676,35.338,7.67,N,N,OMB
Brunhild,123,   123 Brunhild (A872 OB),20000123,2026-09-08 12:00:00,-8561346.021541946,-399161532.6429786,-207334114.0001517,16.12753148718718,-0.376099723916768,1.417072679996906,,,45.209,22.6045,8.96,N,N,MBA
Alkeste,124,   124 Alkeste (A872 QA),20000124,2026-09-08 12:00:00,397187104.7082136,89051500.80612251,36288191.39040117,-3.000546996170128,16.30012257160052,6.07259655589602,,,88.648,44.324,8.05,N,N,MBA
Liberatrix,125,   125 Liberatrix (A872 RA),20000125,2026-09-08 12:00:00,253713302.3756796,-268971469.3514318,-96126188.7674543,14.93249172705287,11.64678734806296,3.732449205114609,,,48.418,24.209,8.92,N,N,MBA
Velleda,126,   126 Velleda (A872 VA),20000126,2026-09-08 12:00:00,-396906484.348178,62413700.38690288,39522486.18473342,-3.225857565425533,-15.13751106224056,-7.353056048941975,,,44.82,22.41,9.23,N,N,MBA
Johanna,127,   127 Johanna (A872 VB),20000127,2026-09-08 12:00:00,18643893.79114093,-373755861.6366946,-221705399.3355953,16.97711381929414,0.773155973110432,-1.006266867880309,,,122.0,61.0,8.54,N,N,MBA
Nemesis,128,   128 Nemesis (A872 WA),20000128,2026-09-08 12:00:00,195047269.902842,-303078508.7310938,-163773487.0809176,14.89990853152399,10.79644231119337,3.275744143361869,,,162.515,81.2575,7.68,N,N,MBA
Antigone,129,   129 Antigone (A873 CA),20000129,2026-09-08 12:00:00,421930982.6139181,256128839.654355,1074282.143703761,-5.468608571404743,13.3818069911418,4.336294299032438,,,113.0,56.5,7.02,N,N,MBA
Elektra,130,   130 Elektra (A873 DA),20000130,2026-09-08 12:00:00,-179068514.8755205,400992390.8794506,71948277.29628299,-16.79963324840362,-4.10441256860454,3.526982825067952,,,180.652,90.326,7.46,N,N,MBA
Vala,131,   131 Vala (A873 KA),20000131,2026-09-08 12:00:00,311802544.0904422,217644054.0938317,76537621.54878768,-10.33177535301082,12.75199713453821,6.986684710698709,,,31.337,15.6685,10.04,N,N,MBA
Aethra,132,   132 Aethra (A873 LA),20000132,2026-09-08 12:00:00,439609242.9248624,-296186602.589047,113844899.057448,5.016858476997138,9.7211252329492,5.5316126767299,,,42.87,21.435,8.96,N,N,MCA
Cyrene,133,   133 Cyrene (A873 QA),20000133,2026-09-08 12:00:00,-393633825.70692,231277662.4473573,90142161.32259738,-6.95095516751803,-13.06389328057944,-7.871306256718317,,,72.175,36.0875,8.04,N,N,MBA
Sophrosyne,134,   134 Sophrosyne (A873 SA),20000134,2026-09-08 12:00:00,-151732249.1448373,262209302.0370421,172719355.235775,-18.8914331286595,-5.599354074457084,-5.014522541030515,,,108.0,54.0,8.96,N,N,MBA
Hertha,135,   135 Hertha (A874 DA),20000135,2026-09-08 12:00:00,-33618347.24170063,-282378258.1114,-135953015.178847,21.85625079218612,0.9827212436061219,0.7491373422945675,,,79.24,39.62,8.31,N,N,MBA
Austria,136,   136 Austria (A874 FA),20000136,2026-09-08 12:00:00,-289822165.2477726,-186182042.835465,-51709666.72973955,12.04062297663283,-14.78683424522452,-3.43622255319067,,,36.893,18.4465,9.75,N,N,MBA
Meliboea,137,   137 Meliboea (A874 HA),20000137,2026-09-08 12:00:00,-239753979.2400003,501689299.534999,75817031.91960242,-12.73309325773677,-4.745692116684505,-2.04872239930125,,,128.678,64.339,8.33,N,N,MBA
Tolosa,138,   138 Tolosa (A874 KA),20000138,2026-09-08 12:00:00,-399216050.8443481,99884937.85857025,67332156.7342319,-3.34658696495219,-14.72411968252365,-6.789131860275513,,,52.905,26.4525,9.01,N,N,MBA
Juewa,139,   139 Juewa (A874 TA),20000139,2026-09-08 12:00:00,267488589.3084723,-310603655.6198699,-213502622.1740637,14.17637650054252,6.219619239187271,4.14895147778247,,,151.116,75.558,8.04,N,N,MBA
Siwa,140,   140 Siwa (A874 TB),20000140,2026-09-08 12:00:00,-368805184.0946543,-161120129.5026301,-45478704.15545451,10.88232659336579,-13.24714000917286,-6.11477253950467,,,109.79,54.895,8.45,N,N,MBA
Lumen,141,   141 Lumen (A875 AA),20000141,2026-09-08 12:00:00,17060789.79529219,297537250.2542962,191781822.0147522,-19.61117837930297,5.438844819875962,0.2419143140980847,,,117.916,58.958,8.38,N,N,MBA
Polana,142,   142 Polana (A875 BA),20000142,2026-09-08 12:00:00,-59129440.36812104,-287441558.9903737,-131788923.468903,20.76358546526833,-5.234876562106385,-1.526267669283151,,,54.812,27.406,10.52,N,N,MBA
Adria,143,   143 Adria (A875 DA),20000143,2026-09-08 12:00:00,-368951876.1653634,145260046.8838356,56586076.975545,-5.919253625057999,-14.25523978420875,-10.14225477308734,,,95.377,47.6885,9.32,N,N,MBA
Vibilia,144,   144 Vibilia (A875 LA),20000144,2026-09-08 12:00:00,-169106176.3819484,-367085874.5575461,-152787976.085253,16.4467870369596,-2.198374812410718,-2.48489590429562,,,142.38,71.19,8.05,N,N,MBA
Adeona,145,   145 Adeona (A875 LB),20000145,2026-09-08 12:00:00,-70805336.9261649,293462900.6025116,161972860.5367489,-19.83723655614388,-6.691900678861088,1.52722261564646,,,127.783,63.8915,8.40,N,N,MBA
Lucina,146,   146 Lucina (A875 LC),20000146,2026-09-08 12:00:00,-348216260.159561,126856649.6399052,147423362.0881828,-6.995677889621538,-16.0576312612268,-5.65466103680655,,,160.31,80.155,8.50,N,N,MBA
Protogeneia,147,   147 Protogeneia (A875 NA),20000147,2026-09-08 12:00:00,437739910.3140174,123136003.4780172,66442543.66143324,-5.053687200185004,15.17937239156174,6.183940402739575,,,132.93,66.465,8.72,N,N,MBA
Gallia,148,   148 Gallia (A875 PA),20000148,2026-09-08 12:00:00,-172795386.6610926,-446955787.174444,25541835.48355108,14.27654313321962,-3.998371610403586,-3.772068594727218,,,97.75,48.875,7.58,N,N,MBA
Medusa,149,   149 Medusa (A875 SA),20000149,2026-09-08 12:00:00,284046552.0442697,105705692.0373801,42152555.0705028,-8.565139052332478,18.09473151563459,7.569439062169327,,,23.719,11.8595,10.54,N,N,MBA
Nuwa,150,   150 Nuwa (A875 UA),20000150,2026-09-08 12:00:00,-325070196.0289731,329746611.4001483,123751281.5401614,-12.80628274705074,-8.847613735886867,-3.708771609889257,,,119.128,59.564,8.58,N,N,MBA
Abundantia,151,   151 Abundantia (A875 VA),20000151,2026-09-08 12:00:00,-63064657.09219119,328982361.3546295,183477187.6356987,-18.31895070948782,-3.869157323183687,-0.634263399930315,,,39.037,19.5185,9.32,N,N,MBA
Atala,152,   152 Atala (A875 VB),20000152,2026-09-08 12:00:00,47862044.85015404,363169164.1028762,226471838.7339777,-17.97701934920857,0.1017069805829287,2.971513515015937,,,58.964,29.482,8.36,N,N,MBA
Hilda,153,   153 Hilda (A875 VC),20000153,2026-09-08 12:00:00,292082334.3776913,559229187.5143499,215042405.1345911,-11.39840766361803,6.572129846149142,0.9356993455185945,,,170.63,85.315,7.73,N,N,OMB
Bertha,154,   154 Bertha (A875 VD),20000154,2026-09-08 12:00:00,-213809352.5003042,-327699352.1850333,-219236026.2398729,14.74880402748448,-5.002963496391024,-8.52880873768127,,,192.611,96.3055,7.65,N,N,MBA
Scylla,155,   155 Scylla (A875 VE),20000155,2026-09-08 12:00:00,366800731.130711,43156769.2270055,-28663699.08587152,-6.122783723650052,15.57106225141304,10.70980869274657,,,39.605,19.8025,11.15,N,N,MBA
Xanthippe,156,   156 Xanthippe (A875 WA),20000156,2026-09-08 12:00:00,-292574643.6007046,-104584255.4495408,-82234374.41559038,9.730534314360462,-19.54121412962593,-5.092961961157388,,,143.346,71.673,8.80,N,N,MBA
Dejanira,157,   157 Dejanira (A875 XA),20000157,2026-09-08 12:00:00,-227863606.6148432,-331633119.2481496,-135936797.6885985,12.07157928070641,-8.891377000684846,-7.588398103512913,,,19.959,9.9795,11.18,N,N,MBA
Koronis,158,   158 Koronis (A876 AA),20000158,2026-09-08 12:00:00,-129401244.4374103,358494302.111014,153987980.9769475,-17.57047068168605,-4.575993093689883,-2.330486222382911,,,39.025,19.5125,9.32,N,N,MBA
Aemilia,159,   159 Aemilia (A876 BA),20000159,2026-09-08 12:00:00,-1783966.715914977,-480952771.8442913,-167353328.9139516,15.33861260025015,-0.1457062874530092,-1.301002165010479,,,125.236,62.618,8.27,N,N,MBA
Una,160,   160 Una (A876 DA),20000160,2026-09-08 12:00:00,129202661.7108095,-359733365.5210659,-186366627.5642504,16.21203506503837,5.52196740651685,2.659220942216249,,,81.24,40.62,9.10,N,N,MBA
Athor,161,   161 Athor (A876 HA),20000161,2026-09-08 12:00:00,-352013745.6866921,-108927226.0825189,-47345920.26445676,8.078997510398576,-13.89518057455694,-9.169826103092289,,,40.992,20.496,9.29,N,N,MBA
Laurentia,162,   162 Laurentia (A876 HB),20000162,2026-09-08 12:00:00,321406378.3571569,295392830.8274174,137348288.7202534,-13.9262063700704,7.928360307372194,5.264680751177007,,,97.021,48.5105,9.09,N,N,MBA
Erigone,163,   163 Erigone (A876 HC),20000163,2026-09-08 12:00:00,155577218.7369263,-367586060.7188963,-130726865.5350883,14.57597605603989,6.541992356938496,1.79939808888063,,,81.579,40.7895,9.77,N,N,MBA
Eva,164,   164 Eva (A876 NA),20000164,2026-09-08 12:00:00,226075987.0414348,-23973041.5259968,-127835628.017668,5.748697465296495,23.31419911549838,10.22469917078747,,,100.254,50.127,8.77,N,N,MBA
Loreley,165,   165 Loreley (A876 PA),20000165,2026-09-08 12:00:00,448167943.0461498,-11484215.03762341,79505158.71435119,0.2437006167390601,15.02733244553021,8.552246586809144,,,180.083,90.0415,7.81,N,N,MBA
Rhodope,166,   166 Rhodope (A876 PB),20000166,2026-09-08 12:00:00,317788188.4524555,45424802.38247051,-41539595.53868524,-4.002208728670966,20.73870793689607,6.564664317470877,,,52.393,26.1965,9.88,N,N,MBA
Urda,167,   167 Urda (A876 QA),20000167,2026-09-08 12:00:00,408049873.1047915,108209711.6178358,38067651.39982854,-4.188723229534094,16.04803887841275,6.294342579774248,,,39.935,19.9675,9.37,N,N,MBA
Sibylla,168,   168 Sibylla (A876 SA),20000168,2026-09-08 12:00:00,211017340.71579,398374042.9790955,146923185.7911302,-15.01130256937026,8.067255302210075,2.248476716902683,,,145.366,72.683,8.27,N,N,OMB
Zelia,169,   169 Zelia (A876 SB),20000169,2026-09-08 12:00:00,-327820661.6569281,199695602.6253217,107072620.9124742,-9.864588141459903,-12.0837877611768,-6.777376261034368,,,37.517,18.7585,9.54,N,N,MBA
Maria,170,   170 Maria (A877 AA),20000170,2026-09-08 12:00:00,376510350.9560566,-77510143.2802484,49012844.89249475,0.815035872809006,15.64586447096241,9.600337445801806,,,33.136,16.568,9.31,N,N,MBA
Ophelia,171,   171 Ophelia (A877 AB),20000171,2026-09-08 12:00:00,-20377805.737067,397739487.1276917,169602268.1966844,-17.8750364814969,-2.924078287039901,-0.3902590586132273,,,130.808,65.404,8.63,N,N,MBA
Baucis,172,   172 Baucis (A877 CA),20000172,2026-09-08 12:00:00,115635104.9391744,280564293.263262,188750098.4191589,-17.25566578014737,7.738970457077831,3.210609508487899,,,62.43,31.215,8.72,N,N,MBA
Ino,173,   173 Ino (A877 PA),20000173,2026-09-08 12:00:00,-119052569.1657039,-421890424.7514215,-68756883.2319774,16.42536734063821,-0.8540939595311522,-2.356839940035293,,,125.821,62.9105,7.91,N,N,MBA
Phaedra,174,   174 Phaedra (A877 RA),20000174,2026-09-08 12:00:00,-64680677.27071301,-295935150.7617746,-205766182.5707427,19.94713987779995,-4.306560045821031,-0.1354356724788086,,,64.849,32.4245,8.39,N,N,MBA
Andromache,175,   175 Andromache (A877 TA),20000175,2026-09-08 12:00:00,38034725.16817142,-367533411.6567584,-183554115.1402556,18.38272523087752,4.953836800819889,2.044710398176195,,,94.532,47.266,8.61,N,N,MBA
Iduna,176,   176 Iduna (A877 TB),20000176,2026-09-08 12:00:00,-327601684.9073394,353547252.6414369,-31983690.34893339,-13.62080821726152,-8.926767461598565,-2.164585111139442,,,106.976,53.488,8.41,N,N,MBA
Irma,177,   177 Irma (A877 VA),20000177,2026-09-08 12:00:00,-433073709.2230284,154231261.5706917,68640633.08214255,-8.641324760711631,-12.01748692873825,-5.601752809277414,,,69.049,34.5245,9.62,N,N,MBA
Belisana,178,   178 Belisana (A877 VB),20000178,2026-09-08 12:00:00,-153533253.9097502,-291747684.229835,-129383711.5173411,17.93373413277297,-7.361129567474141,-3.88093024115694,,,35.81,17.905,9.49,N,N,MBA
Klytaemnestra,179,   179 Klytaemnestra (A877 VC),20000179,2026-09-08 12:00:00,102935671.0624765,385070958.7681187,162087634.0391209,-16.58958391680635,6.460736734237493,0.1612602261528228,,,69.946,34.973,8.26,N,N,MBA
Garumna,180,   180 Garumna (A878 BA),20000180,2026-09-08 12:00:00,-350912736.8101735,42170897.04976883,14480425.2527971,-4.780942463362258,-18.27879219269217,-8.204581842055997,,,23.44,11.72,10.31,N,N,MBA
Eucharis,181,   181 Eucharis (A878 CB),20000181,2026-09-08 12:00:00,195091389.250512,335472430.8304166,8611668.821879614,-17.93282412823787,7.400451938095428,4.664714211191965,,,115.383,57.6915,8.06,N,N,MBA
Elsa,182,   182 Elsa (A878 CC),20000182,2026-09-08 12:00:00,219253403.5424069,-278009133.9122538,-125094592.3462061,12.73934576042417,12.47989248338715,4.79585704507125,,,39.52,19.76,9.08,N,N,MBA
Istria,183,   183 Istria (A878 CD),20000183,2026-09-08 12:00:00,213083551.0511812,162867505.3917488,-55214477.77221103,-15.54139794122106,19.53308913532516,5.173128387410868,,,32.927,16.4635,9.47,N,N,MBA
Dejopeja,184,   184 Dejopeja (A878 DA),20000184,2026-09-08 12:00:00,-336423055.0130852,-276276467.3098048,-129030744.6599292,11.36359348715086,-12.20769818362384,-5.42053612086501,,,62.483,31.2415,8.37,N,N,MBA
Eunike,185,   185 Eunike (A878 EA),20000185,2026-09-08 12:00:00,49887102.84003332,376782617.6475956,6405709.813823613,-18.45899848495055,4.454464355357536,3.465317254879662,,,160.464,80.232,7.62,N,N,MBA
Celuta,186,   186 Celuta (A878 GA),20000186,2026-09-08 12:00:00,-386807843.5188485,80775561.72276567,86989115.97469975,-4.206031029609156,-13.2130350484573,-9.376437338037762,,,49.99,24.995,9.07,N,N,MBA
Lamberta,187,   187 Lamberta (A878 GB),20000187,2026-09-08 12:00:00,-271821720.2410959,200132885.7268882,153477260.6635242,-9.87102682292432,-14.6544462603271,-8.824100149282106,,,147.294,73.647,8.37,N,N,MBA
Menippe,188,   188 Menippe (A878 MA),20000188,2026-09-08 12:00:00,331388245.1794487,163793081.3503416,114725554.872257,-6.399248533615685,17.427733391338,4.341775785352683,,,35.752,17.876,9.31,N,N,MBA
Phthia,189,   189 Phthia (A878 RA),20000189,2026-09-08 12:00:00,-310603119.0331359,-203026693.5158616,-80390030.2946516,10.77034097610737,-14.23931049122451,-4.410419827675012,,,38.49,19.245,9.37,N,N,MBA
Ismene,190,   190 Ismene (A878 SA),20000190,2026-09-08 12:00:00,385203717.8570727,-521978431.2887789,-165986367.3885352,9.829522384551172,8.473640218354452,2.547787915639409,,,159.0,79.5,7.88,N,N,OMB
Kolga,191,   191 Kolga (A878 SB),20000191,2026-09-08 12:00:00,391653546.7601129,62138144.89687201,-14791813.35851328,-3.228189436108317,18.24564827199115,4.332774278046133,,,94.536,47.268,9.09,N,N,MBA
Nausikaa,192,   192 Nausikaa (A879 DA),20000192,2026-09-08 12:00:00,272905431.2997679,-15163336.05051664,2250672.085996212,-0.3297991877068422,21.25633810589531,12.22989867281461,,,98.776,49.388,7.21,N,N,MBA
Ambrosia,193,   193 Ambrosia (A879 DB),20000193,2026-09-08 12:00:00,-379640619.3117597,-211517327.2713345,-166885599.8371995,5.680265321811063,-11.59136759389734,-7.92623199565095,,,26.302,13.151,9.77,N,N,MBA
Prokne,194,   194 Prokne (A879 FA),20000194,2026-09-08 12:00:00,-394180262.2854552,271850205.3361675,73759719.55740286,-8.179482341641185,-11.89146240723334,-0.3160891573716756,,,161.667,80.8335,7.83,N,N,MBA
Eurykleia,195,   195 Eurykleia (A879 HA),20000195,2026-09-08 12:00:00,-19402224.42150101,-383251931.0246111,-223907700.6803344,17.00753302349868,-0.8695047524969892,-0.7949334972236889,,,93.109,46.5545,9.22,N,N,MBA
Philomela,196,   196 Philomela (A879 JA),20000196,2026-09-08 12:00:00,-273910444.3671311,330000125.052708,195355303.9920271,-13.3761522917231,-9.545927341550732,-2.78857606789599,,,144.626,72.313,6.72,N,N,MBA
Arete,197,   197 Arete (A879 KA),20000197,2026-09-08 12:00:00,15087236.26423814,394900548.9861204,179420247.8613243,-16.43452483439009,1.809109027129792,3.60158912157913,,,31.729,15.8645,9.55,N,N,MBA
Ampella,198,   198 Ampella (A879 LA),20000198,2026-09-08 12:00:00,274870593.8782453,-73016498.06431451,17885735.06574303,4.231433744852781,21.34067608215823,9.874764697979874,,,54.323,27.1615,8.53,N,N,MBA
Byblis,199,   199 Byblis (A879 NA),20000199,2026-09-08 12:00:00,115902189.996257,-326891016.9922151,-179827819.9785748,18.64040744054454,6.791821941915076,-2.633235577083463,,,76.129,38.0645,8.52,N,N,MBA
Dynamene,200,   200 Dynamene (A879 OA),20000200,2026-09-08 12:00:00,-388125971.2964198,147734531.1524946,50886479.49904588,-8.585378249767945,-13.12926242759193,-7.985899896484092,,,128.301,64.1505,8.45,N,N,MBA
Penelope,201,   201 Penelope (A879 PA),20000201,2026-09-08 12:00:00,-455162504.2156248,114629859.3622267,56492149.26710095,-3.73382306519452,-14.01309256349462,-4.433290436126781,,,85.877,42.9385,8.55,N,N,MBA
Chryseis,202,   202 Chryseis (A879 RA),20000202,2026-09-08 12:00:00,-67106046.90796017,392616613.4113196,127171708.7574631,-18.00579840510083,-4.430920139871847,0.6475363488650336,,,86.15,43.075,7.67,N,N,MBA
Pompeja,203,   203 Pompeja (A879 SA),20000203,2026-09-08 12:00:00,-426139096.5882858,-4905438.101035804,-8057022.052570077,-0.4910462864641954,-15.45176322433206,-7.724277568633827,,,124.592,62.296,8.92,N,N,MBA
Kallisto,204,   204 Kallisto (A879 TA),20000204,2026-09-08 12:00:00,-185805627.4366291,-264321264.4872673,-87231905.03468068,18.58582399418422,-10.67686774712693,-1.874712777956226,,,48.566,24.283,8.97,N,N,MBA
Martha,205,   205 Martha (A879 TB),20000205,2026-09-08 12:00:00,134263746.8691668,-385142535.3857576,-84693033.42770216,16.59937294297086,5.802593780604628,3.159478947780841,,,76.983,38.4915,9.42,N,N,MBA
Hersilia,206,   206 Hersilia (A879 TC),20000206,2026-09-08 12:00:00,-380392504.4807553,123942627.6337188,61283276.5564741,-6.871871375814305,-15.90454152373163,-5.617444866701273,,,113.0,56.5,8.92,N,N,MBA
Hedda,207,   207 Hedda (A879 UA),20000207,2026-09-08 12:00:00,-206425137.4298958,-235989400.0737605,-111497288.4899678,15.83026681909901,-11.07596001336813,-6.156902407756427,,,57.88,28.94,10.25,N,N,MBA
Lacrimosa,208,   208 Lacrimosa (A879 UB),20000208,2026-09-08 12:00:00,413197233.4928392,-129296632.358982,-61744114.85106155,5.580699324068791,14.8614211105696,6.972646253886669,,,40.056,20.028,9.26,N,N,MBA
Dido,209,   209 Dido (A879 UC),20000209,2026-09-08 12:00:00,-292377663.2416583,331716808.6338407,196685295.2267828,-12.56874388050629,-8.96407974174077,-5.29103064882775,,,179.008,89.504,8.30,N,N,MBA
Isabella,210,   210 Isabella (A879 VA),20000210,2026-09-08 12:00:00,69537033.25337291,-377022893.0113332,-203225013.5964838,16.32515422800596,4.339299266161443,1.383579881172262,,,86.65,43.325,9.40,N,N,MBA
Isolda,211,   211 Isolda (A879 XA),20000211,2026-09-08 12:00:00,181371207.4395626,-444600767.1335574,-175250136.6457914,13.51633818254799,5.873176878674626,3.47613961088511,,,141.125,70.5625,7.97,N,N,MBA
Medea,212,   212 Medea (A880 CA),20000212,2026-09-08 12:00:00,412929927.1169826,91735293.28620784,70744120.6171927,-5.991008892964684,15.6059220548174,7.363781560481791,,,136.12,68.06,8.47,N,N,MBA
Lilaea,213,   213 Lilaea (A880 DA),20000213,2026-09-08 12:00:00,-414059786.9963959,-37603203.5146028,31017545.79852442,3.587710028787771,-16.21416561779067,-6.232194584534978,,,82.096,41.048,9.09,N,N,MBA
Aschera,214,   214 Aschera (A880 DB),20000214,2026-09-08 12:00:00,193438128.9843123,293915542.2929113,151971217.2635901,-16.41548259015268,8.199972748150163,3.782350989997843,,,24.957,12.4785,9.31,N,N,MBA
Oenone,215,   215 Oenone (A880 GA),20000215,2026-09-08 12:00:00,-344945415.0407538,226319122.9378065,110078207.4393601,-10.42332184576573,-12.60775060728476,-5.728740827746493,,,35.21,17.605,9.57,N,N,MBA
Kleopatra,216,   216 Kleopatra (A880 GB),20000216,2026-09-08 12:00:00,109315172.4739559,-406823039.9955457,-76771580.21649429,15.05655216719721,7.912612680089012,3.820026837875446,,,122.0,61.0,7.02,N,N,MBA
Eudora,217,   217 Eudora (A880 QA),20000217,2026-09-08 12:00:00,308763291.0194987,-25191329.40863187,-23525083.42354361,5.580067421643426,22.12068313699552,4.953976017710493,,,65.392,32.696,9.90,N,N,MBA
Bianca,218,   218 Bianca (A880 RA),20000218,2026-09-08 12:00:00,-325504685.4883053,212624787.1054145,45687354.94987018,-8.500425621485077,-16.38406525925753,-2.053532553960374,,,60.62,30.31,8.66,N,N,MBA
